Restaurant ID,Restaurant Name,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
3329,Wah Ji Wah,New Delhi,"9, Community Centre, Near Satyawati College, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi",77.1795361,28.6960643,"North Indian, Chinese",350,No,Yes,No,No,1,2.6,Orange,Average,142
18216896,Wheelyz,New Delhi,"B4/57A, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi",77.1782172,28.693567,"North Indian, Chinese, Fast Food",550,No,Yes,No,No,2,2.5,Orange,Average,41
307767,Bell Pepperz,New Delhi,"A-4, Community Centre, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi",77.1795201,28.6965128,"Chinese, Italian, North Indian",1300,Yes,Yes,No,No,3,3.9,Yellow,Good,492
3332,Bharat Sweets,New Delhi,"B-2/3, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi",77.1780375,28.6929229,"Mithai, Street Food",250,No,No,No,No,1,3.5,Yellow,Good,28
980,Invitation,New Delhi,"3, Community Centre, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi",77.1794454,28.6961234,"North Indian, Chinese",1300,Yes,No,No,No,3,3.6,Yellow,Good,457
18232098,Mystique Melange,New Delhi,"C-3/8, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi",77.1702198,28.6963822,"North Indian, Mughlai, Chinese, Continental",1800,Yes,No,No,No,3,3.9,Yellow,Good,173
6574,Pandit Ji Paranthe Wale,New Delhi,"Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi",77.1799506,28.6965655,North Indian,200,No,No,No,No,1,3.7,Yellow,Good,131
2379,Raju Chat Palace,New Delhi,"76, Srinagar Colony, Bharat Nagar Road, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi",77.1855035,28.680204,Street Food,200,No,No,No,No,1,3.9,Yellow,Good,123
309390,Seasonings - The Spice Mysteries,New Delhi,"B-1/6, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi",77.1793165,28.6950531,"North Indian, Mughlai, Chinese, Italian",1200,Yes,Yes,No,No,3,3.9,Yellow,Good,274
300809,SGF - Spice Grill Flame,New Delhi,"9, Community Centre 2, Ashok Vihar Phase 2, New Delhi",Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi",77.1794162,28.6961906,"North Indian, Chinese",500,No,Yes,No,No,2,3.5,Yellow,Good,87
1192,Apni Rasoi,New Delhi,"1, Pocket B, DDA Market, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"Ashok Vihar Phase 3, New Delhi",77.177678,28.6923511,North Indian,300,No,No,No,No,1,3,Orange,Average,78
310803,Bablu Kabab Shop,New Delhi,"Shop 42, DDA Market, Near Taxi Stand, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"Ashok Vihar Phase 3, New Delhi",77.1781273,28.6919464,"North Indian, Mughlai",500,No,No,No,No,2,3.1,Orange,Average,10
18250797,Cake o' Cuisine,New Delhi,"A-1/9, Satyawati Colony, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"Ashok Vihar Phase 3, New Delhi",77.1778577,28.691831,Bakery,300,No,No,No,No,1,3.3,Orange,Average,26
198,Domino's Pizza,New Delhi,"2-4 & 25-27, Pocket B, Ground Floor, DDA Market, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"Ashok Vihar Phase 3, New Delhi",77.1778168,28.6924171,"Pizza, Fast Food",700,No,No,No,No,2,3.2,Orange,Average,101
18449782,Hunger Flames,New Delhi,"15, DDA Market 3, Satyawati Nagar, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"Ashok Vihar Phase 3, New Delhi",77.1835542,28.6872232,"Pizza, Fast Food, Chinese",500,No,No,No,No,2,3.4,Orange,Average,17
18057820,Puran Chand Ambala Wale Di Hatti,New Delhi,"Shop 8, DDA Market, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"Ashok Vihar Phase 3, New Delhi",77.1780375,28.6924751,"North Indian, Mughlai",600,No,No,No,No,2,3.3,Orange,Average,34
310215,The Cake Gallery,New Delhi,"12, Jain Colony, Veer Nagar, Near Rana Pratap Bagh, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"Ashok Vihar Phase 3, New Delhi",77.1674237,28.6849542,Bakery,500,No,No,No,No,2,3.3,Orange,Average,12
306841,Bablu Chic Inn,New Delhi,"Shop 9, Pocket B, DDA Market, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"Ashok Vihar Phase 3, New Delhi",77.1780492,28.6924851,"Mughlai, North Indian",750,No,No,No,No,2,3.6,Yellow,Good,34
18412952,Masala Basket,New Delhi,"Shop 15, DDA Market, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"Ashok Vihar Phase 3, New Delhi",77.1778832,28.6921495,"North Indian, South Indian, Street Food",400,No,Yes,No,No,1,3.6,Yellow,Good,46
18432191,Udta Punjab,New Delhi,"Shop 12, DDA Market, B Block, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"Ashok Vihar Phase 3, New Delhi",77.1780375,28.6924751,"North Indian, Mughlai",600,No,No,No,No,2,3.5,Yellow,Good,31
18375420,Munch Nation,New Delhi,"Shop 29, Ground Floor, Durga Place DDA Market, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,"Ashok Vihar Phase 3, New Delhi",77.17785772,28.69218909,"Fast Food, Italian, Chinese",350,No,Yes,No,No,1,4,Green,Very Good,96
6286,Bengali Pastry Shop & Snack Bar,New Delhi,"34-37, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.2319679,28.6295216,"North Indian, South Indian, Chinese",550,No,No,No,No,2,3.2,Orange,Average,70
1914,Bhimsain's Bengali Sweet House,New Delhi,"27-29, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.231938,28.6297833,"North Indian, South Indian, Chinese, Street Food, Mithai",400,No,Yes,No,No,1,3.4,Orange,Average,560
18163907,Cafe Coffee Day,New Delhi,"Shop D, Ground Floor, DCM Building, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.22546157,28.62981784,Cafe,450,No,No,No,No,1,2.9,Orange,Average,4
18344490,Colonel's Kababz,New Delhi,"Shop 44-45, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.2322198,28.6291908,"North Indian, Fast Food",600,No,Yes,No,No,2,3.4,Orange,Average,38
18412878,Faasos,New Delhi,"Shop 30, Gandhi Market, Minto Road, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.22947,28.637044,"North Indian, Fast Food",600,No,Yes,No,No,2,2.8,Orange,Average,11
18294263,Karachi Bakery,New Delhi,"Shop 21, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.2321395,28.6296552,"Bakery, Mithai",200,No,No,No,No,1,3,Orange,Average,4
588,Nathu's Sweets,New Delhi,"23-25, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.2321162,28.6297135,"North Indian, South Indian, Street Food, Mithai",600,No,Yes,No,No,2,3.3,Orange,Average,421
7150,Sachdeva Confectioners,New Delhi,"1, Gandhi Market, Mirdard Road, Minto Road, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.23034,28.636706,"North Indian, Chinese",550,No,Yes,No,No,2,3.1,Orange,Average,68
18264634,Bengali Sweet House,New Delhi,"30-33, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.2319464,28.6296407,"North Indian, Street Food, Chinese, South Indian, Mithai",400,No,No,No,No,1,3.6,Yellow,Good,85
301534,Bijoli Grill,New Delhi,"3, Hailey Road, Banga Bhawan, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.22564027,28.62586289,"Bengali, North Indian, Chinese",800,Yes,No,No,No,2,3.7,Yellow,Good,343
8340,Nathu's Pastry Shop,New Delhi,"12 & 13, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.2320661,28.6291468,"Bakery, Desserts, Fast Food",300,No,No,No,No,1,3.8,Yellow,Good,120
18400739,Balaji Dhaba,New Delhi,"Shop 23, NDMC Market, Babar Road, Near Bengal Market, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.2297102,28.6302526,North Indian,200,No,No,No,No,1,0,White,Not rated,3
304954,Bhagat Ji,New Delhi,Barakhamba Metro Station,Barakhamba Road,"Barakhamba Road, New Delhi",77.22556986,28.62948089,Fast Food,100,No,No,No,No,1,0,White,Not rated,2
18400737,Hangout Kathi Rolls,New Delhi,"Shop 39/40, NDMC Market, Babar Road, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.229817,28.6305852,Fast Food,200,No,No,No,No,1,0,White,Not rated,2
18382583,Makers & Bakers,New Delhi,"Shop 40, Shankar Market, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.2243937,28.6337562,"Bakery, Desserts",350,No,No,No,No,1,0,White,Not rated,0
18249122,Habibi Express,New Delhi,"47-48, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,"Barakhamba Road, New Delhi",77.232182,28.6291992,"Lebanese, Arabian, Moroccan",750,No,Yes,No,No,2,2.3,Red,Poor,55
7354,Cafe Coffee Day,New Delhi,"14-A, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16410805,28.55860308,Cafe,450,No,No,No,No,1,3.2,Orange,Average,49
9267,China Town,New Delhi,"Basant Lok Market, Opposite Modern Bazar, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16399444,28.55882222,"Chinese, Fast Food",400,No,No,No,No,1,2.9,Orange,Average,7
7352,Domino's Pizza,New Delhi,"6, Basant Lok Market, Priya Cinema Complex, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16454592,28.55759742,"Pizza, Fast Food",700,No,No,No,No,2,3.3,Orange,Average,90
304211,High Street Kitchen & Bar,New Delhi,"32, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16416739,28.55803178,North Indian,1200,Yes,No,No,No,3,2.9,Orange,Average,11
262,Pizza Hut,New Delhi,"41, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16408022,28.55750937,"Italian, Pizza, Fast Food",1000,No,Yes,No,No,3,3.1,Orange,Average,161
4621,Sugar & Spice - Le Marche,New Delhi,"58, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16383245,28.55735771,"Bakery, Fast Food",800,No,No,No,No,2,3,Orange,Average,67
2134,The Kathis,New Delhi,"3, PVR Priya, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16335401,28.55749052,"Fast Food, North Indian",300,No,Yes,No,No,1,2.8,Orange,Average,23
303472,The Kylin Experience,New Delhi,"24, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16345278,28.55915278,"Japanese, Chinese, Malaysian, Thai, Vietnamese",1700,No,Yes,No,No,3,3.3,Orange,Average,60
758,Arabian Nites,New Delhi,"59, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16421165,28.55731442,Lebanese,450,No,Yes,No,No,1,3.5,Yellow,Good,239
7217,Asia Kitchen,New Delhi,"15-A, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16395449,28.55894144,"Chinese, Thai, North Indian",1300,Yes,Yes,No,No,3,3.7,Yellow,Good,137
307054,Dunkin' Donuts,New Delhi,"Priya Complex, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16427334,28.55739275,"Burger, Desserts, Fast Food",600,No,Yes,No,No,2,3.7,Yellow,Good,212
771,Krips Restaurant,New Delhi,"59, Community Centre, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16388777,28.55720016,"North Indian, Chinese",1000,Yes,Yes,No,No,3,3.5,Yellow,Good,193
171,McDonald's,New Delhi,"Community Centre, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16365643,28.5574864,"Fast Food, Burger",500,No,Yes,No,No,2,3.5,Yellow,Good,202
304675,Yo! China,New Delhi,"46, 1st Floor, Priya Cinema Complex, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16364905,28.55722872,Chinese,1300,Yes,Yes,No,No,3,3.5,Yellow,Good,332
3269,RPM,New Delhi,"40, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar","Basant Lok Market, Vasant Vihar, New Delhi",77.16416772,28.55756561,Finger Food,1800,Yes,No,No,No,3,2.4,Red,Poor,92
3935,By The Way - Bellagio,New Delhi,"13 & 14, Ground Floor and Mezzanine Floor, Community Center, Ashok Vihar Phase 2, New Delhi","Bellagio, Ashok Vihar Phase 2","Bellagio, Ashok Vihar Phase 2, New Delhi",77.1799244,28.6963277,"Italian, Continental",1000,Yes,Yes,No,No,3,2.9,Orange,Average,120
4166,Red - Bellagio,New Delhi,"13-14, 2nd Floor, Community Center, Ashok Vihar Phase 2, New Delhi","Bellagio, Ashok Vihar Phase 2","Bellagio, Ashok Vihar Phase 2, New Delhi",77.1800463,28.6962508,Chinese,1500,Yes,Yes,No,No,3,3.4,Orange,Average,137
3936,Soul Curry - Bellagio,New Delhi,"13 & 14, 1st Floor, Community Center, Ashok Vihar Phase 2, New Delhi","Bellagio, Ashok Vihar Phase 2","Bellagio, Ashok Vihar Phase 2, New Delhi",77.1799244,28.6963277,"North Indian, Mughlai",1100,Yes,Yes,No,No,3,3.6,Yellow,Good,158
5227,Alpha 63,New Delhi,"Best Western Taurus, IGI Airport Road, NH 8, Mahipalpur, New Delhi","Best Western Taurus Hotel, Mahipalpur","Best Western Taurus Hotel, Mahipalpur, New Delhi",77.1271685,28.5488265,"North Indian, Chinese, Continental",1500,Yes,No,No,No,3,2.7,Orange,Average,9
1862,Bite-N-Sip,New Delhi,"6, UG-58 & 59, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,"Bhikaji Cama Place, New Delhi",77.1884602,28.5677783,"North Indian, Street Food",300,No,Yes,No,No,1,2.6,Orange,Average,38
819,Lotus Garden,New Delhi,"SF-9, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,"Bhikaji Cama Place, New Delhi",77.1870054,28.5692067,"Chinese, Japanese, Thai",2000,Yes,No,No,No,4,3.2,Orange,Average,59
2236,Meethas Sweets,New Delhi,"6, UG62, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,"Bhikaji Cama Place, New Delhi",77.1882805,28.5682092,"Mithai, North Indian",200,No,No,No,No,1,2.8,Orange,Average,4
4150,Nirula's,New Delhi,"Saran Motors, HP Petrol Pump, Near Muhammadpur, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,"Bhikaji Cama Place, New Delhi",77.18884371,28.56747782,"Fast Food, North Indian, Desserts, Ice Cream",1100,No,Yes,No,No,3,2.5,Orange,Average,98
6394,Punjabi Tadka,New Delhi,"6, UG-64, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,"Bhikaji Cama Place, New Delhi",77.1883704,28.5680386,North Indian,250,No,No,No,No,1,2.8,Orange,Average,11
1867,Snack Bar,New Delhi,"9, UG-65 & 66, Somdutt Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,"Bhikaji Cama Place, New Delhi",77.1872056,28.5682072,"North Indian, Mughlai",250,No,No,No,No,1,3,Orange,Average,11
2608,South Indian Food,New Delhi,"6, UG-9, Ansal Chamber II, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,"Bhikaji Cama Place, New Delhi",77.1884696,28.567558,South Indian,150,No,No,No,No,1,3.1,Orange,Average,14
8388,Domino's Pizza,New Delhi,"30, 31, & 32, Upper Ground Floor, Ansal Chambers-1, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,"Bhikaji Cama Place, New Delhi",77.18894932,28.56902165,"Pizza, Fast Food",700,No,No,No,No,2,2.4,Red,Poor,71
3465,Southy,New Delhi,"UG-60, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,"Bhikaji Cama Place, New Delhi",77.18844105,28.56823664,South Indian,400,No,Yes,No,No,1,2.4,Red,Poor,33
301581,Coffee Shop - Centaur Hotel,New Delhi,"Centaur Hotel, Near Aerocity, New Delhi","Centaur Hotel, Aerocity","Centaur Hotel, Aerocity, New Delhi",77.115196,28.543091,Cafe,1500,No,No,No,No,3,0,White,Not rated,2
823,Al Kuresh,New Delhi,"7, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1918744,28.5841464,"Chinese, North Indian",850,No,Yes,No,No,2,3.3,Orange,Average,85
18421499,Angan Bakery & Cafe,New Delhi,"Yashwant Palace Market, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.191515,28.5850979,"Bakery, Italian, Fast Food, Chinese, Continental",600,No,No,No,No,2,2.9,Orange,Average,10
846,Bamboo Chopstix,New Delhi,"21, Yashwant Place, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1916048,28.5842999,"Chinese, North Indian",700,No,No,No,No,2,2.7,Orange,Average,8
816,Bawarchis,New Delhi,"25, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1915599,28.5842508,"Chinese, North Indian",700,No,No,No,No,2,2.9,Orange,Average,16
4055,Bikanervala,New Delhi,"Satya Marg, Yashwant Place Market, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1912454,28.5851618,"North Indian, South Indian, Fast Food, Street Food, Chinese, Beverages, Desserts, Mithai",450,No,No,No,No,1,3.4,Orange,Average,113
18312487,Cafe Coffee Day,New Delhi,"1st Floor, BPCL Petrol Pump, Opposite Chanakyapuri Cinema, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1909759,28.5834333,Cafe,450,No,No,No,No,1,3,Orange,Average,4
1630,Chanakya Bar-Be-Que,New Delhi,"27, Yashwant Place Market, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1914283,28.5843608,"Chinese, North Indian",800,Yes,No,No,No,2,3.2,Orange,Average,17
308261,Chattisgarh Bhawan,New Delhi,"7, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1863937,28.6043227,"North Indian, South Indian",450,No,No,No,No,1,2.7,Orange,Average,33
2587,Chimney,New Delhi,"26, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1916048,28.5843895,Chinese,800,Yes,No,No,No,2,2.9,Orange,Average,66
849,China Town Sizzlers,New Delhi,"V-15, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1915599,28.5842508,Chinese,800,No,No,No,No,2,3.4,Orange,Average,34
848,Chinese Bite,New Delhi,"12 & 13, Food Plaza, Yashwant Place, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1917436,28.5842927,"Chinese, North Indian, Seafood",700,No,No,No,No,2,2.8,Orange,Average,31
852,Chinese Garden,New Delhi,"S14, Yashwant Place, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.191558,28.5843202,Chinese,900,Yes,No,No,No,2,3.2,Orange,Average,17
312194,Costa Coffee,New Delhi,"Shantipath, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1683666,28.5952992,Cafe,600,No,No,No,No,2,3,Orange,Average,4
7643,Food Point,New Delhi,"50, Malcha Market, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1867082,28.6024263,Fast Food,200,No,No,No,No,1,2.8,Orange,Average,5
3238,Ikko,New Delhi,"6/48, Malcha Marg Shopping Centre, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1860137,28.6021467,"North Indian, Mughlai",1650,Yes,No,No,No,3,2.9,Orange,Average,10
18396184,Jammu And Kashmir House,New Delhi,"9, Kautilya Marg, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1969056,28.5998612,"Kashmiri, North Indian",500,No,No,No,No,2,2.9,Orange,Average,4
847,Laguna,New Delhi,"18, Yashwant Place, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1916947,28.5843085,"Chinese, North Indian",900,No,No,No,No,2,3.4,Orange,Average,60
7575,Momo Point,New Delhi,"2, Yashwant Place Market, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1917845,28.5841379,"Chinese, North Indian",700,No,No,No,No,2,3.2,Orange,Average,14
850,New Zaika,New Delhi,"12 & 13, Food Plaza, Yashwant Place, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1917845,28.5841379,"Chinese, North Indian",700,No,No,No,No,2,3.1,Orange,Average,10
311856,Organic Express,New Delhi,"Delhi Organic Farmers Market, Palika Services Officers Institute, Vinay Marg, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1933486,28.5867665,"Cafe, Healthy Food, North Indian",700,No,No,No,No,2,3,Orange,Average,7
851,Tamil Nadu House Canteen,New Delhi,"Opposite Chanakya Theatre, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1908861,28.5830663,"South Indian, Chettinad, North Indian, Chinese",600,No,No,No,No,2,3.4,Orange,Average,161
18228885,The Chocolate Avenue,New Delhi,"New Moti Bagh, Near Leela Palace Hotel, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1863937,28.5795901,Bakery,300,No,No,No,No,1,3.4,Orange,Average,28
824,Chimney Sizzlers,New Delhi,"V-10 & 16, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1916048,28.5842999,Chinese,800,Yes,Yes,No,No,2,3.7,Yellow,Good,137
301102,Gujarat Bhawan Restaurant,New Delhi,"11, Kautilya Marg, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1971751,28.5985428,"Gujarati, South Indian, North Indian",400,No,No,No,No,1,3.7,Yellow,Good,203
18238246,Itäó»s Sinful,New Delhi,"Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1735895,28.5974082,"Bakery, Desserts",450,No,No,No,No,1,3.5,Yellow,Good,20
6003,Jakoi,New Delhi,"1, Assam Bhavan, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1876516,28.6055182,"Assamese, Chinese",600,No,No,No,No,2,3.5,Yellow,Good,218
18469659,Arunachal Bhawan,New Delhi,"27, Kautilya Marg, Diplomatic Enclave, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1980469,28.5986962,North Eastern,350,No,No,No,No,1,0,White,Not rated,0
18288994,Hotel New Tamil Nadu,New Delhi,"9, Bir Tikenderjith Marg, Chanakyapuri, New Delhi",Chanakyapuri,"Chanakyapuri, New Delhi",77.1908861,28.5830663,"South Indian, North Indian, Chinese",300,No,No,No,No,1,0,White,Not rated,1
